#
# The Rise of Faint, Red AGN at z>4
# Kocevski et al. 2024
# Table 3 
#
# Columns:
#  1 ID
#  2 Ra
#  3 Dec
#  4 zbest
#  5 zflag - zphot=0, zspec=1
#  6 beta_UV
#  7 beta_UV_err
#  8 beta_opt
#  9 beta_opt_err
#  10 mag444
#  11 m_uv - measured at rest-frame 1450A
#  12 M_UV - measured at rest-frame 1450A
#
#  Questions / comments: dkocevsk@colby.edu
#
    PRIMER-UDS 25458  34.367273  -5.204192  6.34 0 -1.12 0.58  1.82 0.06 24.18 27.58 -19.21
    PRIMER-UDS 26181  34.403068  -5.208193  4.57 0 -1.72 0.45  0.90 0.09 25.08 28.15 -18.10
    PRIMER-UDS 27299  34.368747  -5.214285  4.36 0 -1.75 0.06  0.10 0.04 23.32 25.58 -20.59
    PRIMER-UDS 27926  34.270696  -5.217642  4.63 0 -1.05 0.20  1.84 0.08 24.14 27.03 -19.24
    PRIMER-UDS 29881  34.313132  -5.226765  6.17 1 -1.79 0.70  1.41 0.11 25.86 28.68 -18.06
    PRIMER-UDS 30549  34.331205  -5.229849  5.41 0 -1.29 0.73  0.86 0.10 25.36 28.03 -18.50
    PRIMER-UDS 31092  34.264581  -5.232544  5.68 1 -1.53 0.35  0.36 0.12 24.64 26.88 -19.72
    PRIMER-UDS 31813  34.343978  -5.236175  4.48 0 -1.40 0.10  0.01 0.05 24.59 26.67 -19.55
    PRIMER-UDS 31918  34.343903  -5.236671  2.44 0 -1.82 0.95  0.31 0.52 26.23 29.26 -15.88
    PRIMER-UDS 32438  34.241809  -5.239401  3.50 1 -1.25 1.13  0.03 0.10 24.54 29.02 -16.77
    PRIMER-UDS 33438  34.283640  -5.243915  3.82 0 -1.77 0.22  0.26 0.11 25.91 27.50 -18.44
    PRIMER-UDS 33823  34.244190  -5.245834  3.10 1 -0.70 0.17  2.38 0.04 22.22 27.50 -18.09
    PRIMER-UDS 34633  34.230889  -5.249530  2.44 0 -2.19 0.40  0.60 0.18 24.80 27.39 -17.75
    PRIMER-UDS 34815  34.514216  -5.250379  5.20 0 -1.33 0.42  1.30 0.06 24.39 27.93 -18.53
    PRIMER-UDS 34899  34.422285  -5.250725  5.77 0 -1.91 0.12  1.28 0.04 24.21 26.62 -20.01
    PRIMER-UDS 35121  34.407059  -5.251676  5.23 0 -1.07 0.77  1.68 0.09 25.29 28.77 -17.70
    PRIMER-UDS 38096  34.466076  -5.264787  6.40 0 -1.32 0.49  1.95 0.06 24.55 27.65 -19.15
    PRIMER-UDS 39469  34.453339  -5.270736  5.29 0 -1.99 0.62  0.80 0.15 25.92 27.90 -18.59
    PRIMER-UDS 40579  34.304973  -5.275404  4.66 0 -2.11 0.41  0.27 0.12 26.49 27.68 -18.61
    PRIMER-UDS 40898  34.391916  -5.276940  5.47 0 -1.34 0.15  1.35 0.02 23.56 26.90 -19.65
    PRIMER-UDS 41039  34.398885  -5.277552  4.69 0 -2.48 0.57  1.87 0.13 25.22 28.03 -18.27
    PRIMER-UDS 42216  34.366884  -5.284193  4.60 0 -1.30 0.31  0.56 0.08 23.66 26.59 -19.67
    PRIMER-UDS 44702  34.420911  -5.296178  4.63 0 -2.27 0.17  0.65 0.06 23.98 25.98 -20.29
    PRIMER-UDS 44877  34.306548  -5.297159  2.80 0 -2.19 0.99  1.33 0.05 22.52 27.52 -17.88
    PRIMER-UDS 45308  34.510423  -5.299396  5.26 0 -1.70 0.96 -0.01 0.10 25.37 28.22 -18.26
    PRIMER-UDS 45536  34.270272  -5.300703  4.69 0 -1.11 1.60  0.53 0.16 25.69 28.32 -17.97
    PRIMER-UDS 46014  34.246434  -5.303368  4.72 0 -2.29 1.17  0.49 0.16 25.51 27.38 -18.92
    PRIMER-UDS 46081  34.381664  -5.303754  4.51 0 -1.90 3.35  0.37 0.24 25.92 28.50 -17.73
    PRIMER-UDS 47164  34.376136  -5.310380  7.96 0 -1.31 1.68  0.27 0.24 25.50 27.73 -19.41
    PRIMER-UDS 48715  34.409558  -5.322057  7.45 0 -1.27 0.60  1.39 0.17 25.37 27.66 -19.38
    PRIMER-UDS 60251  34.437900  -5.299977  7.42 0 -2.57 1.03  0.62 0.30 26.92 28.44 -18.59
    PRIMER-UDS 62612  34.283372  -5.296272  7.42 0 -2.45 0.89  0.56 0.26 26.19 27.43 -19.60
    PRIMER-UDS 66751  34.254151  -5.290015 10.54 0 -1.62 0.55  2.35 0.32 26.19 28.23 -19.32
    PRIMER-UDS 68913  34.478260  -5.286850  7.39 0 -2.64 1.33  2.23 0.36 27.04 28.77 -18.25
    PRIMER-UDS 72386  34.330303  -5.281233  8.89 0 -2.05 0.19  2.67 0.24 26.29 27.65 -19.66
    PRIMER-UDS 75424  34.374826  -5.275530  5.17 0 -1.40 1.12  0.21 0.23 26.88 29.19 -17.26
    PRIMER-UDS 76730  34.407514  -5.273147  5.20 0 -2.35 1.15  1.15 0.21 26.68 28.72 -17.74
    PRIMER-UDS 77750  34.243692  -5.271402  6.97 0 -2.79 1.27  1.28 0.19 26.51 28.72 -18.21
    PRIMER-UDS 78549  34.395652  -5.270093  6.13 0 -2.35 0.29  0.59 0.14 26.57 27.80 -18.93
    PRIMER-UDS 81866  34.352438  -5.264601  7.42 0 -1.74 1.27  1.29 0.38 26.66 28.26 -18.76
    PRIMER-UDS 84401  34.363537  -5.260795  5.47 0 -1.62 1.32  0.91 0.33 26.62 28.98 -17.57
    PRIMER-UDS 89614  34.324099  -5.252779  5.38 0 -2.78 2.09  0.71 0.18 26.54 28.36 -18.16
    PRIMER-UDS 92160  34.310556  -5.249880  7.45 0 -1.67 0.89  1.69 0.17 26.42 28.92 -18.11
   PRIMER-UDS 102661  34.469732  -5.231929  7.48 0 -0.82 2.53  0.88 0.45 26.90 29.69 -17.35
   PRIMER-UDS 102711  34.455357  -5.231831  4.99 0 -2.04 2.61  0.94 0.24 25.72 28.76 -17.64
   PRIMER-UDS 104993  34.288022  -5.227692  6.55 0 -1.24 2.05  1.17 0.45 26.66 28.96 -17.87
   PRIMER-UDS 105042  34.330528  -5.227622  6.04 0 -2.81 3.28  1.67 0.19 26.59 29.06 -17.65
   PRIMER-UDS 106389  34.426489  -5.225494 11.29 0 -1.77 0.55  2.60 0.70 27.25 28.36 -19.29
   PRIMER-UDS 113436  34.323597  -5.214154  7.84 0 -2.51 0.74  0.76 0.22 25.64 26.99 -20.13
   PRIMER-UDS 115809  34.372206  -5.210033  7.33 0 -1.48 0.90  1.67 0.14 25.67 28.30 -18.71
   PRIMER-UDS 116251  34.260537  -5.209120  5.36 1 -0.72 1.60  0.62 0.24 25.87 28.71 -17.81
   PRIMER-UDS 117853  34.402330  -5.206125  5.44 0 -0.83 1.44  0.07 0.31 27.45 29.68 -16.86
   PRIMER-UDS 118593  34.357374  -5.204709  7.66 0 -1.93 0.91  2.56 0.30 25.55 27.75 -19.33
   PRIMER-UDS 119639  34.312143  -5.202546  6.52 1 -2.34 2.27  1.61 0.26 25.66 29.17 -17.65
   PRIMER-UDS 120405  34.339751  -5.201218  3.91 0 -1.43 0.87  0.14 0.44 26.87 28.60 -17.39
   PRIMER-UDS 134793  34.505257  -5.176794 10.57 0 -1.43 1.34  3.04 0.85 27.67 29.55 -18.01
   PRIMER-UDS 135543  34.340967  -5.175472  8.32 0 -2.02 0.58  2.41 0.36 26.67 28.43 -18.77
   PRIMER-UDS 139224  34.281684  -5.169136  7.00 0 -0.96 2.05  1.59 0.38 26.74 29.24 -17.70
   PRIMER-UDS 139484  34.478026  -5.168735  5.77 0 -2.81 0.63  0.30 0.20 26.44 27.66 -18.97
   PRIMER-UDS 144975  34.280568  -5.159733  7.45 0 -2.23 1.26  1.84 0.47 27.28 28.85 -18.18
   PRIMER-UDS 146038  34.476389  -5.158091  8.89 0 -2.72 0.69  3.45 0.95 27.75 28.53 -18.77
   PRIMER-UDS 147500  34.292581  -5.089296  7.45 0 -1.74 0.39  0.31 0.12 25.58 27.32 -19.72
   PRIMER-UDS 147765  34.229124  -5.097348  5.05 0 -2.07 2.09  0.55 0.23 25.72 28.07 -18.34
   PRIMER-UDS 149541  34.228539  -5.101480  6.61 0 -2.39 2.12  1.04 0.18 26.26 29.39 -17.46
   PRIMER-UDS 151408  34.404447  -5.104179 11.38 0 -1.30 0.84  3.86 0.41 26.21 28.76 -18.91
   PRIMER-UDS 151980  34.422908  -5.104757 10.48 0 -1.73 0.84  1.85 0.55 27.03 28.74 -18.80
   PRIMER-UDS 152026  34.269194  -5.105731  7.42 0 -1.71 0.76  0.65 0.21 26.49 28.15 -18.88
   PRIMER-UDS 152826  34.218441  -5.107111  7.03 0 -2.52 0.76  0.90 0.20 25.83 27.49 -19.45
   PRIMER-UDS 153498  34.434424  -5.108764  7.00 0 -2.03 1.70 -0.02 0.37 28.27 29.95 -16.98
   PRIMER-UDS 158644  34.372364  -5.115915  7.48 0 -1.30 0.93  1.65 0.13 26.35 29.21 -17.83
   PRIMER-UDS 159206  34.439668  -5.117357  7.90 0 -1.37 0.58  0.73 0.17 26.73 28.59 -18.53
   PRIMER-UDS 161988  34.447128  -5.123007  6.94 0 -1.51 0.67  0.73 0.22 25.65 27.55 -19.38
   PRIMER-UDS 165526  34.277045  -5.128306  6.64 0 -1.23 0.94  0.96 0.19 26.83 29.21 -17.64
   PRIMER-UDS 165865  34.429471  -5.128854  5.20 0 -2.67 0.79  1.20 0.15 26.46 28.55 -17.91
   PRIMER-UDS 170710  34.397467  -5.135125  7.60 0 -1.76 1.83  2.28 0.12 25.73 29.81 -17.25
   PRIMER-UDS 173887  34.238463  -5.140396 10.00 0 -1.15 0.55  2.38 0.41 26.41 28.29 -19.19
   PRIMER-UDS 177350  34.411921  -5.144804  7.63 0 -1.86 0.86  0.96 0.18 27.01 28.84 -18.23
   PRIMER-UDS 178738  34.276037  -5.147996  6.55 0 -1.23 0.78  0.33 0.18 26.72 28.82 -18.01
   PRIMER-UDS 181563  34.467429  -5.150201  7.21 0 -2.42 0.77  2.31 0.44 27.07 28.48 -18.50
   PRIMER-UDS 183087  34.291400  -5.153348  5.26 0 -0.73 1.53  0.63 0.15 26.13 29.61 -16.87
   PRIMER-UDS 191132  34.439678  -5.093826  7.48 0 -1.09 0.93  0.63 0.29 26.46 28.24 -18.80
   PRIMER-UDS 191777  34.263345  -5.095113  7.33 0 -1.36 0.97  0.90 0.23 26.32 28.55 -18.46
        UNCOVER 1831   3.486596 -30.329439  5.17 0 -0.97 1.04  0.13 0.18 27.03 29.69 -16.77
        UNCOVER 2918   3.510632 -30.341966  4.36 0 -1.96 0.06  0.38 0.03 24.25 26.52 -19.65
        UNCOVER 3345   3.506422 -30.345965  6.79 0 -1.94 0.14  0.87 0.04 24.89 27.07 -19.82
        UNCOVER 3943   3.498850 -30.352940  4.75 0 -1.24 0.07  0.90 0.02 23.74 26.67 -19.65
        UNCOVER 3989   3.533994 -30.353307  6.76 1 -1.51 0.29  0.12 0.12 25.84 27.48 -19.41
        UNCOVER 4535   3.530005 -30.358017  4.96 1 -1.70 0.10  0.01 0.02 24.74 27.34 -19.05
        UNCOVER 8843   3.597210 -30.394333  7.54 0 -1.57 0.53  1.41 0.12 25.86 28.40 -18.65
        UNCOVER 9358   3.620612 -30.399949  6.34 1 -1.33 0.28  2.31 0.07 25.06 28.15 -18.63
        UNCOVER 9447   3.625125 -30.401414  3.25 0 -1.07 0.04  0.57 0.03 22.40 27.20 -18.47
        UNCOVER 9497   3.579833 -30.401568  7.04 1 -1.24 0.31  2.02 0.06 25.07 28.23 -18.72
        UNCOVER 9858   3.636965 -30.406357  8.65 0 -1.90 0.07  2.40 0.12 24.21 25.41 -21.85
        UNCOVER 9904   3.550837 -30.406602  5.05 1 -1.57 0.25  0.26 0.06 24.34 27.43 -18.98
       UNCOVER 10799   3.598794 -30.418731  3.97 0 -1.39 0.13  0.01 0.09 25.73 27.86 -18.15
       UNCOVER 11119   3.619197 -30.423267  5.84 1 -1.52 0.44  1.73 0.07 24.89 28.16 -18.49
       UNCOVER 12512   3.491766 -30.298303  9.04 0 -2.36 0.26  1.35 0.71 27.51 27.54 -19.79
       UNCOVER 15619   3.444851 -30.326362  9.13 0 -2.43 0.43  2.14 0.46 27.18 28.21 -19.13
       UNCOVER 23908   3.524729 -30.368595  5.71 0 -1.85 0.85  0.26 0.35 28.38 29.74 -16.88
       UNCOVER 25119   3.569590 -30.373221  7.04 1 -1.63 0.74  1.40 0.17 26.68 29.25 -17.69
       UNCOVER 26742   3.567011 -30.379722  5.71 0 -1.44 0.66  1.07 0.20 25.89 28.08 -18.53
       UNCOVER 29255   3.640414 -30.386432  8.50 1 -0.85 0.35  3.44 0.27 26.34 29.06 -18.18
       UNCOVER 33626   3.575986 -30.419028  3.82 0 -1.91 0.32  0.65 0.23 27.45 29.64 -16.30
       UNCOVER 34404   3.663520 -30.423629  6.01 0 -1.10 1.64  1.35 0.39 26.05 28.41 -18.28
       UNCOVER 35436   3.592416 -30.432824  6.74 1 -2.27 0.53  0.59 0.33 26.91 27.95 -18.93
